Namespace(bs=256, cp_dir='./checkpoints/imagenet/resnet18/smooth_out//run_ms_0', data_dir='./data/imagenet_2/', dir='.', dtype='imagenet', ep=100, loadckp=None, lr=0.5, milestones=[30, 60, 90], mo=0.9, ms=0, mtype='resnet18', n='imagenet/resnet18/smooth_out/', num_classes=1000, print_freq=100, smooth_out_a=0.009, use_cuda=True, wd=0.0001)
Epoch: [0 | 100]
Phase:train -- Batch_idx:100/5004-- 450.99 samples/sec-- Loss:6.99 -- Error1:99.89
Phase:train -- Batch_idx:3200/5004-- 471.50 samples/sec-- Loss:5.10 -- Error1:90.16
Phase:train -- Batch_idx:3300/5004-- 471.50 samples/sec-- Loss:5.06 -- Error1:89.81
Phase:train -- Batch_idx:3400/5004-- 471.18 samples/sec-- Loss:5.03 -- Error1:89.49
Phase:train -- Batch_idx:3500/5004-- 471.30 samples/sec-- Loss:5.00 -- Error1:89.16
Phase:train -- Batch_idx:3600/5004-- 471.37 samples/sec-- Loss:4.96 -- Error1:88.84
Phase:train -- Batch_idx:3700/5004-- 471.15 samples/sec-- Loss:4.93 -- Error1:88.52
Phase:train -- Batch_idx:3800/5004-- 470.94 samples/sec-- Loss:4.90 -- Error1:88.21
Phase:train -- Batch_idx:3900/5004-- 470.57 samples/sec-- Loss:4.87 -- Error1:87.91
Phase:train -- Batch_idx:4000/5004-- 469.97 samples/sec-- Loss:4.84 -- Error1:87.59
Phase:train -- Batch_idx:4100/5004-- 468.19 samples/sec-- Loss:4.81 -- Error1:87.31
Phase:train -- Batch_idx:4200/5004-- 467.95 samples/sec-- Loss:4.79 -- Error1:87.03
Phase:train -- Batch_idx:4300/5004-- 467.67 samples/sec-- Loss:4.76 -- Error1:86.75
Phase:train -- Batch_idx:4400/5004-- 467.63 samples/sec-- Loss:4.73 -- Error1:86.47
Phase:train -- Batch_idx:4500/5004-- 466.21 samples/sec-- Loss:4.71 -- Error1:86.20
Phase:train -- Batch_idx:4600/5004-- 466.24 samples/sec-- Loss:4.68 -- Error1:85.94
Phase:train -- Batch_idx:4700/5004-- 466.42 samples/sec-- Loss:4.66 -- Error1:85.67
Phase:train -- Batch_idx:4800/5004-- 465.41 samples/sec-- Loss:4.64 -- Error1:85.43
Phase:train -- Batch_idx:4900/5004-- 465.21 samples/sec-- Loss:4.61 -- Error1:85.18
Phase:train -- Batch_idx:5000/5004-- 465.12 samples/sec-- Loss:4.59 -- Error1:84.93
Train_Loss = 4.591188035296269, Train_Err = 84.91943896162303
Phase:val -- Batch_idx:100/390-- 595.76 samples/sec-- Loss:4.25 -- Error1:81.21
Phase:val -- Batch_idx:200/390-- 679.50 samples/sec-- Loss:4.27 -- Error1:81.54
Phase:val -- Batch_idx:300/390-- 671.77 samples/sec-- Loss:4.26 -- Error1:81.39
Val_Loss = 4.2595801040874965, Val_Err = 81.57133676092545
Epoch: [1 | 100]
Phase:train -- Batch_idx:100/5004-- 431.10 samples/sec-- Loss:3.49 -- Error1:73.02
Phase:train -- Batch_idx:200/5004-- 444.26 samples/sec-- Loss:3.48 -- Error1:72.70
Phase:train -- Batch_idx:300/5004-- 451.19 samples/sec-- Loss:3.48 -- Error1:72.67
Phase:train -- Batch_idx:400/5004-- 453.65 samples/sec-- Loss:3.48 -- Error1:72.57
Phase:train -- Batch_idx:500/5004-- 449.75 samples/sec-- Loss:3.46 -- Error1:72.25
Phase:train -- Batch_idx:600/5004-- 447.01 samples/sec-- Loss:3.45 -- Error1:72.16
Phase:train -- Batch_idx:700/5004-- 450.35 samples/sec-- Loss:3.44 -- Error1:72.10
Phase:train -- Batch_idx:800/5004-- 448.84 samples/sec-- Loss:3.44 -- Error1:72.02
Phase:train -- Batch_idx:900/5004-- 449.90 samples/sec-- Loss:3.43 -- Error1:71.92
Phase:train -- Batch_idx:1000/5004-- 451.42 samples/sec-- Loss:3.42 -- Error1:71.79
Phase:train -- Batch_idx:1100/5004-- 451.48 samples/sec-- Loss:3.42 -- Error1:71.66
Phase:train -- Batch_idx:1200/5004-- 449.99 samples/sec-- Loss:3.41 -- Error1:71.54
Phase:train -- Batch_idx:1300/5004-- 451.59 samples/sec-- Loss:3.40 -- Error1:71.37
Phase:train -- Batch_idx:1400/5004-- 450.08 samples/sec-- Loss:3.40 -- Error1:71.26
Phase:train -- Batch_idx:1500/5004-- 452.03 samples/sec-- Loss:3.39 -- Error1:71.15
Phase:train -- Batch_idx:1600/5004-- 452.88 samples/sec-- Loss:3.38 -- Error1:71.06
Phase:train -- Batch_idx:1700/5004-- 453.24 samples/sec-- Loss:3.38 -- Error1:70.96
Phase:train -- Batch_idx:1800/5004-- 454.62 samples/sec-- Loss:3.37 -- Error1:70.85
Phase:train -- Batch_idx:1900/5004-- 455.43 samples/sec-- Loss:3.36 -- Error1:70.78
Phase:train -- Batch_idx:2000/5004-- 454.63 samples/sec-- Loss:3.36 -- Error1:70.68
Phase:train -- Batch_idx:2100/5004-- 453.59 samples/sec-- Loss:3.35 -- Error1:70.56
Phase:train -- Batch_idx:2200/5004-- 454.74 samples/sec-- Loss:3.35 -- Error1:70.48
Phase:train -- Batch_idx:2300/5004-- 455.11 samples/sec-- Loss:3.34 -- Error1:70.39
Phase:train -- Batch_idx:2400/5004-- 455.95 samples/sec-- Loss:3.34 -- Error1:70.33
Phase:train -- Batch_idx:2500/5004-- 456.61 samples/sec-- Loss:3.33 -- Error1:70.24
Phase:train -- Batch_idx:2600/5004-- 456.22 samples/sec-- Loss:3.33 -- Error1:70.19
Phase:train -- Batch_idx:2700/5004-- 456.25 samples/sec-- Loss:3.32 -- Error1:70.13
Phase:train -- Batch_idx:2800/5004-- 456.75 samples/sec-- Loss:3.32 -- Error1:70.06
Phase:train -- Batch_idx:2900/5004-- 457.16 samples/sec-- Loss:3.31 -- Error1:69.99
Phase:train -- Batch_idx:3000/5004-- 457.51 samples/sec-- Loss:3.31 -- Error1:69.92
Phase:train -- Batch_idx:3100/5004-- 457.77 samples/sec-- Loss:3.31 -- Error1:69.85
Phase:train -- Batch_idx:3200/5004-- 457.93 samples/sec-- Loss:3.30 -- Error1:69.77
Phase:train -- Batch_idx:3300/5004-- 457.25 samples/sec-- Loss:3.30 -- Error1:69.69
Phase:train -- Batch_idx:3400/5004-- 457.53 samples/sec-- Loss:3.29 -- Error1:69.62
Phase:train -- Batch_idx:3500/5004-- 457.00 samples/sec-- Loss:3.29 -- Error1:69.55
Phase:train -- Batch_idx:3600/5004-- 457.06 samples/sec-- Loss:3.28 -- Error1:69.48
Phase:train -- Batch_idx:3700/5004-- 456.84 samples/sec-- Loss:3.28 -- Error1:69.43
Phase:train -- Batch_idx:3800/5004-- 456.79 samples/sec-- Loss:3.28 -- Error1:69.37
Phase:train -- Batch_idx:3900/5004-- 456.40 samples/sec-- Loss:3.27 -- Error1:69.31
Phase:train -- Batch_idx:4000/5004-- 456.37 samples/sec-- Loss:3.27 -- Error1:69.26
Phase:train -- Batch_idx:4100/5004-- 456.76 samples/sec-- Loss:3.26 -- Error1:69.20
Phase:train -- Batch_idx:4200/5004-- 457.09 samples/sec-- Loss:3.26 -- Error1:69.14
Phase:train -- Batch_idx:4300/5004-- 457.24 samples/sec-- Loss:3.26 -- Error1:69.09
Phase:train -- Batch_idx:4400/5004-- 457.03 samples/sec-- Loss:3.25 -- Error1:69.03
Phase:train -- Batch_idx:4500/5004-- 457.30 samples/sec-- Loss:3.25 -- Error1:68.98
Phase:train -- Batch_idx:4600/5004-- 457.48 samples/sec-- Loss:3.25 -- Error1:68.94
Phase:train -- Batch_idx:4700/5004-- 457.81 samples/sec-- Loss:3.24 -- Error1:68.89
Phase:train -- Batch_idx:4800/5004-- 457.41 samples/sec-- Loss:3.24 -- Error1:68.84
Phase:train -- Batch_idx:4900/5004-- 457.07 samples/sec-- Loss:3.24 -- Error1:68.78
Phase:train -- Batch_idx:5000/5004-- 457.28 samples/sec-- Loss:3.23 -- Error1:68.73
Train_Loss = 3.233509202921317, Train_Err = 68.72930928942634
Phase:val -- Batch_idx:100/390-- 644.83 samples/sec-- Loss:3.66 -- Error1:74.48
Phase:val -- Batch_idx:200/390-- 729.07 samples/sec-- Loss:3.67 -- Error1:74.93
Phase:val -- Batch_idx:300/390-- 747.77 samples/sec-- Loss:3.67 -- Error1:74.65
Val_Loss = 3.6685921183588572, Val_Err = 74.6585796915167
Epoch: [2 | 100]
Phase:train -- Batch_idx:100/5004-- 458.67 samples/sec-- Loss:3.05 -- Error1:66.23
Phase:train -- Batch_idx:200/5004-- 463.76 samples/sec-- Loss:3.07 -- Error1:66.20
Phase:train -- Batch_idx:300/5004-- 467.84 samples/sec-- Loss:3.07 -- Error1:66.29
Phase:train -- Batch_idx:400/5004-- 468.09 samples/sec-- Loss:3.07 -- Error1:66.30
Phase:train -- Batch_idx:500/5004-- 467.67 samples/sec-- Loss:3.07 -- Error1:66.18
Phase:train -- Batch_idx:600/5004-- 463.30 samples/sec-- Loss:3.06 -- Error1:66.03
Phase:train -- Batch_idx:700/5004-- 457.69 samples/sec-- Loss:3.06 -- Error1:65.97
Phase:train -- Batch_idx:800/5004-- 456.55 samples/sec-- Loss:3.06 -- Error1:65.97
Phase:train -- Batch_idx:900/5004-- 457.49 samples/sec-- Loss:3.05 -- Error1:65.89
Phase:train -- Batch_idx:1000/5004-- 458.56 samples/sec-- Loss:3.05 -- Error1:65.81
Phase:train -- Batch_idx:1100/5004-- 458.77 samples/sec-- Loss:3.05 -- Error1:65.77
Phase:train -- Batch_idx:1200/5004-- 460.44 samples/sec-- Loss:3.05 -- Error1:65.70
Phase:train -- Batch_idx:1300/5004-- 460.12 samples/sec-- Loss:3.04 -- Error1:65.67
Phase:train -- Batch_idx:1400/5004-- 461.08 samples/sec-- Loss:3.04 -- Error1:65.62
Phase:train -- Batch_idx:1500/5004-- 461.09 samples/sec-- Loss:3.04 -- Error1:65.56
Phase:train -- Batch_idx:1600/5004-- 461.78 samples/sec-- Loss:3.04 -- Error1:65.49
Phase:train -- Batch_idx:1700/5004-- 462.65 samples/sec-- Loss:3.03 -- Error1:65.48
Phase:train -- Batch_idx:1800/5004-- 462.59 samples/sec-- Loss:3.03 -- Error1:65.45
Phase:train -- Batch_idx:1900/5004-- 463.12 samples/sec-- Loss:3.03 -- Error1:65.38
Phase:train -- Batch_idx:2000/5004-- 463.18 samples/sec-- Loss:3.03 -- Error1:65.35
Phase:train -- Batch_idx:2100/5004-- 462.83 samples/sec-- Loss:3.03 -- Error1:65.34
Phase:train -- Batch_idx:2200/5004-- 459.88 samples/sec-- Loss:3.03 -- Error1:65.30
Phase:train -- Batch_idx:2300/5004-- 460.70 samples/sec-- Loss:3.02 -- Error1:65.30
Phase:train -- Batch_idx:2400/5004-- 460.24 samples/sec-- Loss:3.02 -- Error1:65.26
Phase:train -- Batch_idx:2500/5004-- 460.48 samples/sec-- Loss:3.02 -- Error1:65.24
Phase:train -- Batch_idx:2600/5004-- 460.86 samples/sec-- Loss:3.02 -- Error1:65.23
Phase:train -- Batch_idx:2700/5004-- 461.02 samples/sec-- Loss:3.02 -- Error1:65.21
Phase:train -- Batch_idx:2800/5004-- 461.44 samples/sec-- Loss:3.02 -- Error1:65.19
Phase:train -- Batch_idx:2900/5004-- 460.32 samples/sec-- Loss:3.02 -- Error1:65.18
Phase:train -- Batch_idx:3000/5004-- 460.97 samples/sec-- Loss:3.01 -- Error1:65.16
Phase:train -- Batch_idx:3100/5004-- 460.66 samples/sec-- Loss:3.01 -- Error1:65.13
Phase:train -- Batch_idx:3200/5004-- 460.64 samples/sec-- Loss:3.01 -- Error1:65.11
Phase:train -- Batch_idx:3300/5004-- 461.12 samples/sec-- Loss:3.01 -- Error1:65.09
Phase:train -- Batch_idx:3400/5004-- 461.28 samples/sec-- Loss:3.01 -- Error1:65.08
Phase:train -- Batch_idx:3500/5004-- 461.43 samples/sec-- Loss:3.01 -- Error1:65.05
Phase:train -- Batch_idx:3600/5004-- 461.22 samples/sec-- Loss:3.01 -- Error1:65.03
Phase:train -- Batch_idx:3700/5004-- 461.53 samples/sec-- Loss:3.00 -- Error1:65.01
Phase:train -- Batch_idx:3800/5004-- 461.33 samples/sec-- Loss:3.00 -- Error1:64.99
Phase:train -- Batch_idx:3900/5004-- 461.35 samples/sec-- Loss:3.00 -- Error1:64.97
Phase:train -- Batch_idx:4000/5004-- 461.75 samples/sec-- Loss:3.00 -- Error1:64.96
Phase:train -- Batch_idx:4100/5004-- 461.73 samples/sec-- Loss:3.00 -- Error1:64.94
Phase:train -- Batch_idx:4200/5004-- 461.81 samples/sec-- Loss:3.00 -- Error1:64.91
Phase:train -- Batch_idx:4300/5004-- 462.03 samples/sec-- Loss:3.00 -- Error1:64.89
Phase:train -- Batch_idx:4400/5004-- 462.07 samples/sec-- Loss:3.00 -- Error1:64.87
Phase:train -- Batch_idx:4500/5004-- 462.31 samples/sec-- Loss:2.99 -- Error1:64.85
Phase:train -- Batch_idx:4600/5004-- 462.45 samples/sec-- Loss:2.99 -- Error1:64.83
Phase:train -- Batch_idx:4700/5004-- 462.62 samples/sec-- Loss:2.99 -- Error1:64.80
Phase:train -- Batch_idx:4800/5004-- 462.67 samples/sec-- Loss:2.99 -- Error1:64.79
Phase:train -- Batch_idx:4900/5004-- 462.91 samples/sec-- Loss:2.99 -- Error1:64.76
Phase:train -- Batch_idx:5000/5004-- 462.75 samples/sec-- Loss:2.99 -- Error1:64.74
Train_Loss = 2.9880667090201505, Train_Err = 64.7439661203278
Phase:val -- Batch_idx:100/390-- 596.62 samples/sec-- Loss:3.48 -- Error1:71.34
Phase:val -- Batch_idx:200/390-- 691.92 samples/sec-- Loss:3.49 -- Error1:71.69
Phase:val -- Batch_idx:300/390-- 712.05 samples/sec-- Loss:3.49 -- Error1:71.92
Val_Loss = 3.4882714552254175, Val_Err = 72.0396850899743
Epoch: [3 | 100]
Phase:train -- Batch_idx:100/5004-- 434.09 samples/sec-- Loss:2.93 -- Error1:64.31
Phase:train -- Batch_idx:200/5004-- 435.92 samples/sec-- Loss:2.95 -- Error1:64.27
Phase:train -- Batch_idx:300/5004-- 447.03 samples/sec-- Loss:2.94 -- Error1:64.13
Phase:train -- Batch_idx:400/5004-- 453.71 samples/sec-- Loss:2.94 -- Error1:64.00
Phase:train -- Batch_idx:500/5004-- 454.94 samples/sec-- Loss:2.94 -- Error1:63.95
Phase:train -- Batch_idx:600/5004-- 457.50 samples/sec-- Loss:2.93 -- Error1:63.91
Phase:train -- Batch_idx:700/5004-- 460.39 samples/sec-- Loss:2.93 -- Error1:63.86
Phase:train -- Batch_idx:800/5004-- 456.42 samples/sec-- Loss:2.92 -- Error1:63.83
Phase:train -- Batch_idx:900/5004-- 457.20 samples/sec-- Loss:2.92 -- Error1:63.85
Phase:train -- Batch_idx:1000/5004-- 455.28 samples/sec-- Loss:2.92 -- Error1:63.79
Phase:train -- Batch_idx:1100/5004-- 456.06 samples/sec-- Loss:2.92 -- Error1:63.79
Phase:train -- Batch_idx:1200/5004-- 455.59 samples/sec-- Loss:2.92 -- Error1:63.77
Phase:train -- Batch_idx:1300/5004-- 454.94 samples/sec-- Loss:2.92 -- Error1:63.76
Phase:train -- Batch_idx:1400/5004-- 455.78 samples/sec-- Loss:2.92 -- Error1:63.77
Phase:train -- Batch_idx:1500/5004-- 455.27 samples/sec-- Loss:2.92 -- Error1:63.73
Phase:train -- Batch_idx:1600/5004-- 456.09 samples/sec-- Loss:2.92 -- Error1:63.69
Phase:train -- Batch_idx:1700/5004-- 455.94 samples/sec-- Loss:2.92 -- Error1:63.65
Phase:train -- Batch_idx:1800/5004-- 456.28 samples/sec-- Loss:2.91 -- Error1:63.62
Phase:train -- Batch_idx:1900/5004-- 454.94 samples/sec-- Loss:2.91 -- Error1:63.59
Phase:train -- Batch_idx:2000/5004-- 455.68 samples/sec-- Loss:2.91 -- Error1:63.58
Phase:train -- Batch_idx:2100/5004-- 456.55 samples/sec-- Loss:2.91 -- Error1:63.59
Phase:train -- Batch_idx:2200/5004-- 456.66 samples/sec-- Loss:2.91 -- Error1:63.57
Phase:train -- Batch_idx:2300/5004-- 457.55 samples/sec-- Loss:2.91 -- Error1:63.55
Phase:train -- Batch_idx:2400/5004-- 457.74 samples/sec-- Loss:2.91 -- Error1:63.54
Phase:train -- Batch_idx:2500/5004-- 458.50 samples/sec-- Loss:2.91 -- Error1:63.52
Phase:train -- Batch_idx:2600/5004-- 459.10 samples/sec-- Loss:2.91 -- Error1:63.50
Phase:train -- Batch_idx:2700/5004-- 458.15 samples/sec-- Loss:2.91 -- Error1:63.48
Phase:train -- Batch_idx:2800/5004-- 459.00 samples/sec-- Loss:2.90 -- Error1:63.45
Phase:train -- Batch_idx:2900/5004-- 458.45 samples/sec-- Loss:2.90 -- Error1:63.43
Phase:train -- Batch_idx:3000/5004-- 459.05 samples/sec-- Loss:2.90 -- Error1:63.42
Phase:train -- Batch_idx:3100/5004-- 458.29 samples/sec-- Loss:2.90 -- Error1:63.42
Phase:train -- Batch_idx:3200/5004-- 458.60 samples/sec-- Loss:2.90 -- Error1:63.40
Phase:train -- Batch_idx:3300/5004-- 459.11 samples/sec-- Loss:2.90 -- Error1:63.38
Phase:train -- Batch_idx:3400/5004-- 458.96 samples/sec-- Loss:2.90 -- Error1:63.38
Phase:train -- Batch_idx:3500/5004-- 458.76 samples/sec-- Loss:2.90 -- Error1:63.36
Phase:train -- Batch_idx:3600/5004-- 459.01 samples/sec-- Loss:2.90 -- Error1:63.35
Phase:train -- Batch_idx:3700/5004-- 458.93 samples/sec-- Loss:2.90 -- Error1:63.35
Phase:train -- Batch_idx:3800/5004-- 459.38 samples/sec-- Loss:2.90 -- Error1:63.34
Phase:train -- Batch_idx:3900/5004-- 459.32 samples/sec-- Loss:2.90 -- Error1:63.33
Phase:train -- Batch_idx:4000/5004-- 459.74 samples/sec-- Loss:2.90 -- Error1:63.32
Phase:train -- Batch_idx:4100/5004-- 459.89 samples/sec-- Loss:2.90 -- Error1:63.31
Phase:train -- Batch_idx:4200/5004-- 459.99 samples/sec-- Loss:2.89 -- Error1:63.29
Phase:train -- Batch_idx:4300/5004-- 460.15 samples/sec-- Loss:2.89 -- Error1:63.29
Phase:train -- Batch_idx:4400/5004-- 460.14 samples/sec-- Loss:2.89 -- Error1:63.27
Phase:train -- Batch_idx:4500/5004-- 460.47 samples/sec-- Loss:2.89 -- Error1:63.27
Phase:train -- Batch_idx:4600/5004-- 460.57 samples/sec-- Loss:2.89 -- Error1:63.27
Phase:train -- Batch_idx:4700/5004-- 460.49 samples/sec-- Loss:2.89 -- Error1:63.26
Phase:train -- Batch_idx:4800/5004-- 459.29 samples/sec-- Loss:2.89 -- Error1:63.25
Phase:train -- Batch_idx:4900/5004-- 459.53 samples/sec-- Loss:2.89 -- Error1:63.24
Phase:train -- Batch_idx:5000/5004-- 459.57 samples/sec-- Loss:2.89 -- Error1:63.23
Train_Loss = 2.8905686941857867, Train_Err = 63.227063761742954
Phase:val -- Batch_idx:100/390-- 683.19 samples/sec-- Loss:3.54 -- Error1:71.81
Phase:val -- Batch_idx:200/390-- 749.47 samples/sec-- Loss:3.55 -- Error1:72.30
Phase:val -- Batch_idx:300/390-- 732.85 samples/sec-- Loss:3.55 -- Error1:72.18
Val_Loss = 3.554456833395676, Val_Err = 72.05976863753213
Epoch: [4 | 100]
Phase:train -- Batch_idx:100/5004-- 424.39 samples/sec-- Loss:2.86 -- Error1:62.41
Phase:train -- Batch_idx:200/5004-- 442.62 samples/sec-- Loss:2.86 -- Error1:62.57
Phase:train -- Batch_idx:300/5004-- 451.35 samples/sec-- Loss:2.86 -- Error1:62.67
Phase:train -- Batch_idx:400/5004-- 453.84 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:500/5004-- 454.25 samples/sec-- Loss:2.86 -- Error1:62.71
Phase:train -- Batch_idx:600/5004-- 449.91 samples/sec-- Loss:2.86 -- Error1:62.77
Phase:train -- Batch_idx:700/5004-- 449.65 samples/sec-- Loss:2.86 -- Error1:62.73
Phase:train -- Batch_idx:800/5004-- 451.44 samples/sec-- Loss:2.86 -- Error1:62.77
Phase:train -- Batch_idx:900/5004-- 448.98 samples/sec-- Loss:2.86 -- Error1:62.79
Phase:train -- Batch_idx:1000/5004-- 448.67 samples/sec-- Loss:2.86 -- Error1:62.74
Phase:train -- Batch_idx:1100/5004-- 449.25 samples/sec-- Loss:2.86 -- Error1:62.72
Phase:train -- Batch_idx:1200/5004-- 450.18 samples/sec-- Loss:2.86 -- Error1:62.68
Phase:train -- Batch_idx:1300/5004-- 450.88 samples/sec-- Loss:2.86 -- Error1:62.64
Phase:train -- Batch_idx:1400/5004-- 451.38 samples/sec-- Loss:2.86 -- Error1:62.63
Phase:train -- Batch_idx:1500/5004-- 451.82 samples/sec-- Loss:2.86 -- Error1:62.60
Phase:train -- Batch_idx:1600/5004-- 452.90 samples/sec-- Loss:2.86 -- Error1:62.61
Phase:train -- Batch_idx:1700/5004-- 453.52 samples/sec-- Loss:2.86 -- Error1:62.58
Phase:train -- Batch_idx:1800/5004-- 454.39 samples/sec-- Loss:2.85 -- Error1:62.57
Phase:train -- Batch_idx:1900/5004-- 455.59 samples/sec-- Loss:2.85 -- Error1:62.54
Phase:train -- Batch_idx:2000/5004-- 454.33 samples/sec-- Loss:2.85 -- Error1:62.51
Phase:train -- Batch_idx:2100/5004-- 454.18 samples/sec-- Loss:2.85 -- Error1:62.50
Phase:train -- Batch_idx:2200/5004-- 453.42 samples/sec-- Loss:2.85 -- Error1:62.51
Phase:train -- Batch_idx:2300/5004-- 454.10 samples/sec-- Loss:2.85 -- Error1:62.52
Phase:train -- Batch_idx:2400/5004-- 452.19 samples/sec-- Loss:2.85 -- Error1:62.49
Phase:train -- Batch_idx:2500/5004-- 452.39 samples/sec-- Loss:2.85 -- Error1:62.47
Phase:train -- Batch_idx:2600/5004-- 452.66 samples/sec-- Loss:2.85 -- Error1:62.50
Phase:train -- Batch_idx:2700/5004-- 452.85 samples/sec-- Loss:2.85 -- Error1:62.49
Phase:train -- Batch_idx:2800/5004-- 453.05 samples/sec-- Loss:2.85 -- Error1:62.46
Phase:train -- Batch_idx:2900/5004-- 453.41 samples/sec-- Loss:2.85 -- Error1:62.46
Phase:train -- Batch_idx:3000/5004-- 452.74 samples/sec-- Loss:2.85 -- Error1:62.44
Phase:train -- Batch_idx:3100/5004-- 453.08 samples/sec-- Loss:2.85 -- Error1:62.41
Phase:train -- Batch_idx:3200/5004-- 453.40 samples/sec-- Loss:2.85 -- Error1:62.40
Phase:train -- Batch_idx:3300/5004-- 453.66 samples/sec-- Loss:2.85 -- Error1:62.40
Phase:train -- Batch_idx:3400/5004-- 454.21 samples/sec-- Loss:2.85 -- Error1:62.40
Phase:train -- Batch_idx:3500/5004-- 454.52 samples/sec-- Loss:2.85 -- Error1:62.39
Phase:train -- Batch_idx:3600/5004-- 454.74 samples/sec-- Loss:2.85 -- Error1:62.38
Phase:train -- Batch_idx:3700/5004-- 454.66 samples/sec-- Loss:2.84 -- Error1:62.38
Phase:train -- Batch_idx:3800/5004-- 455.29 samples/sec-- Loss:2.84 -- Error1:62.36
Phase:train -- Batch_idx:3900/5004-- 455.62 samples/sec-- Loss:2.85 -- Error1:62.38
Phase:train -- Batch_idx:4000/5004-- 456.15 samples/sec-- Loss:2.85 -- Error1:62.39
Phase:train -- Batch_idx:4100/5004-- 456.07 samples/sec-- Loss:2.84 -- Error1:62.39
Phase:train -- Batch_idx:4200/5004-- 456.20 samples/sec-- Loss:2.84 -- Error1:62.39
Phase:train -- Batch_idx:4300/5004-- 456.09 samples/sec-- Loss:2.84 -- Error1:62.39
Phase:train -- Batch_idx:4400/5004-- 455.59 samples/sec-- Loss:2.84 -- Error1:62.39
Phase:train -- Batch_idx:4500/5004-- 455.96 samples/sec-- Loss:2.84 -- Error1:62.39
Phase:train -- Batch_idx:4600/5004-- 456.40 samples/sec-- Loss:2.84 -- Error1:62.38
Phase:train -- Batch_idx:4700/5004-- 456.26 samples/sec-- Loss:2.84 -- Error1:62.37
Phase:train -- Batch_idx:4800/5004-- 456.46 samples/sec-- Loss:2.84 -- Error1:62.36
