Namespace(bs=256, cp_dir='./checkpoints/imagenet/resnet18/smooth_out//run_ms_2', data_dir='./data/imagenet_2/', dir='.', dtype='imagenet', ep=100, loadckp=None, lr=0.5, milestones=[30, 60, 90], mo=0.9, ms=2, mtype='resnet18', n='imagenet/resnet18/smooth_out/', num_classes=1000, print_freq=100, smooth_out_a=0.009, use_cuda=True, wd=0.0001)
Epoch: [0 | 100]
Phase:train -- Batch_idx:500/5004-- 450.93 samples/sec-- Loss:3.47 -- Error1:72.44
Phase:train -- Batch_idx:600/5004-- 453.80 samples/sec-- Loss:3.46 -- Error1:72.24
Phase:train -- Batch_idx:700/5004-- 449.66 samples/sec-- Loss:3.45 -- Error1:72.12
Phase:train -- Batch_idx:800/5004-- 452.11 samples/sec-- Loss:3.44 -- Error1:72.00
Phase:train -- Batch_idx:900/5004-- 450.41 samples/sec-- Loss:3.43 -- Error1:71.92
Phase:train -- Batch_idx:1000/5004-- 451.84 samples/sec-- Loss:3.43 -- Error1:71.86
Phase:train -- Batch_idx:1100/5004-- 452.02 samples/sec-- Loss:3.42 -- Error1:71.77
Phase:train -- Batch_idx:1200/5004-- 453.31 samples/sec-- Loss:3.42 -- Error1:71.65
Phase:train -- Batch_idx:1300/5004-- 450.47 samples/sec-- Loss:3.41 -- Error1:71.52
Phase:train -- Batch_idx:1400/5004-- 451.13 samples/sec-- Loss:3.40 -- Error1:71.42
Phase:train -- Batch_idx:1500/5004-- 451.52 samples/sec-- Loss:3.40 -- Error1:71.31
Phase:train -- Batch_idx:1600/5004-- 453.06 samples/sec-- Loss:3.39 -- Error1:71.24
Phase:train -- Batch_idx:1700/5004-- 454.03 samples/sec-- Loss:3.39 -- Error1:71.13
Phase:train -- Batch_idx:1800/5004-- 454.06 samples/sec-- Loss:3.38 -- Error1:71.00
Phase:train -- Batch_idx:1900/5004-- 454.27 samples/sec-- Loss:3.37 -- Error1:70.91
Phase:train -- Batch_idx:2000/5004-- 454.63 samples/sec-- Loss:3.37 -- Error1:70.81
Phase:train -- Batch_idx:2100/5004-- 454.35 samples/sec-- Loss:3.36 -- Error1:70.72
Phase:train -- Batch_idx:2200/5004-- 455.20 samples/sec-- Loss:3.35 -- Error1:70.64
Phase:train -- Batch_idx:2300/5004-- 455.22 samples/sec-- Loss:3.35 -- Error1:70.57
Phase:train -- Batch_idx:2400/5004-- 456.02 samples/sec-- Loss:3.34 -- Error1:70.49
Phase:train -- Batch_idx:2500/5004-- 456.35 samples/sec-- Loss:3.34 -- Error1:70.42
Phase:train -- Batch_idx:2600/5004-- 455.77 samples/sec-- Loss:3.34 -- Error1:70.35
Phase:train -- Batch_idx:2700/5004-- 456.30 samples/sec-- Loss:3.33 -- Error1:70.27
Phase:train -- Batch_idx:2800/5004-- 456.65 samples/sec-- Loss:3.32 -- Error1:70.20
Phase:train -- Batch_idx:2900/5004-- 456.60 samples/sec-- Loss:3.32 -- Error1:70.13
Phase:train -- Batch_idx:3000/5004-- 456.97 samples/sec-- Loss:3.32 -- Error1:70.06
Phase:train -- Batch_idx:3100/5004-- 456.92 samples/sec-- Loss:3.31 -- Error1:70.00
Phase:train -- Batch_idx:3200/5004-- 457.58 samples/sec-- Loss:3.31 -- Error1:69.94
Phase:train -- Batch_idx:3300/5004-- 457.75 samples/sec-- Loss:3.30 -- Error1:69.87
Phase:train -- Batch_idx:3400/5004-- 457.64 samples/sec-- Loss:3.30 -- Error1:69.80
Phase:train -- Batch_idx:3500/5004-- 457.43 samples/sec-- Loss:3.29 -- Error1:69.73
Phase:train -- Batch_idx:3600/5004-- 457.64 samples/sec-- Loss:3.29 -- Error1:69.67
Phase:train -- Batch_idx:3700/5004-- 457.32 samples/sec-- Loss:3.29 -- Error1:69.60
Phase:train -- Batch_idx:3800/5004-- 457.40 samples/sec-- Loss:3.28 -- Error1:69.54
Phase:train -- Batch_idx:3900/5004-- 457.50 samples/sec-- Loss:3.28 -- Error1:69.47
Phase:train -- Batch_idx:4000/5004-- 457.38 samples/sec-- Loss:3.27 -- Error1:69.42
Phase:train -- Batch_idx:4100/5004-- 457.13 samples/sec-- Loss:3.27 -- Error1:69.36
Phase:train -- Batch_idx:4200/5004-- 457.06 samples/sec-- Loss:3.27 -- Error1:69.29
Phase:train -- Batch_idx:4300/5004-- 457.28 samples/sec-- Loss:3.26 -- Error1:69.24
Phase:train -- Batch_idx:4400/5004-- 457.38 samples/sec-- Loss:3.26 -- Error1:69.18
Phase:train -- Batch_idx:4500/5004-- 457.79 samples/sec-- Loss:3.26 -- Error1:69.12
Phase:train -- Batch_idx:4600/5004-- 457.87 samples/sec-- Loss:3.25 -- Error1:69.06
Phase:train -- Batch_idx:4700/5004-- 458.26 samples/sec-- Loss:3.25 -- Error1:69.01
Phase:train -- Batch_idx:4800/5004-- 458.28 samples/sec-- Loss:3.25 -- Error1:68.96
Phase:train -- Batch_idx:4900/5004-- 458.59 samples/sec-- Loss:3.24 -- Error1:68.90
Phase:train -- Batch_idx:5000/5004-- 458.87 samples/sec-- Loss:3.24 -- Error1:68.85
Train_Loss = 3.239268428631694, Train_Err = 68.85517127223666
Phase:val -- Batch_idx:100/390-- 631.94 samples/sec-- Loss:3.82 -- Error1:76.47
Phase:val -- Batch_idx:200/390-- 712.65 samples/sec-- Loss:3.83 -- Error1:76.85
Phase:val -- Batch_idx:300/390-- 708.28 samples/sec-- Loss:3.83 -- Error1:76.53
Val_Loss = 3.8332922513809793, Val_Err = 76.62676735218508
Epoch: [2 | 100]
Phase:train -- Batch_idx:100/5004-- 442.37 samples/sec-- Loss:3.06 -- Error1:66.19
Phase:train -- Batch_idx:200/5004-- 449.81 samples/sec-- Loss:3.07 -- Error1:66.27
Phase:train -- Batch_idx:300/5004-- 452.36 samples/sec-- Loss:3.07 -- Error1:66.17
Phase:train -- Batch_idx:400/5004-- 457.19 samples/sec-- Loss:3.06 -- Error1:66.07
Phase:train -- Batch_idx:500/5004-- 455.83 samples/sec-- Loss:3.06 -- Error1:66.01
Phase:train -- Batch_idx:600/5004-- 458.90 samples/sec-- Loss:3.06 -- Error1:65.94
Phase:train -- Batch_idx:700/5004-- 459.12 samples/sec-- Loss:3.05 -- Error1:65.90
Phase:train -- Batch_idx:800/5004-- 460.74 samples/sec-- Loss:3.06 -- Error1:65.96
